App,Rating,Size,Installs,Category
Vargo Anesthesia Mega App,0.8999999999999999,0.3199421950865824,9.99000000999e-07,C
Manga Master - Best manga & comic reader,0.8999999999999999,0.048919158128440915,0.000499999000499999,C
Free VIN Report for Used Cars,0.8999999999999999,0.02391703294780056,9.999900009999899e-05,C
CityBus Lviv,0.8999999999999999,0.05691983818624583,9.999000009999e-06,C
SHADOWGUN LEGENDS,0.8999999999999999,0.5199591965317052,0.000999999000999999,C
Fuel Rewards® program,0.8999999999999999,0.4599540960981684,0.000999999000999999,C
Choices: Stories You Play,0.8999999999999999,0.9299940494942069,0.009999999009999998,A
Manga - read Thai translation,0.8999999999999999,0.021916862933349334,9.999000009999e-06,C
Crew - Free Messaging and Scheduling,0.8999999999999999,0.47995579624268064,0.000499999000499999,C
Hairstyles step by step,0.8999999999999999,0.1399268937859718,9.999900009999899e-05,C
DRAGON BALL LEGENDS,0.8999999999999999,0.47995579624268064,0.0049999990049999984,A
EY Oil & Gas,0.8999999999999999,0.14992774385822796,9.99000000999e-07,C
Castle Clash: Heroes of the Empire US,0.8999999999999999,0.23993539450853324,0.04999999905,C
English Grammar Complete Handbook,0.8999999999999999,0.02791737297670302,0.000499999000499999,C
Download free book with green book,0.8999999999999999,0.09492306846081917,9.999900009999899e-05,C
Recipes of Prophetic Medicine for free,0.8999999999999999,0.06692068825850198,0.000499999000499999,C
Litnet - E-books,0.8999999999999999,0.14992774385822796,9.999900009999899e-05,C
PokeType - Dex,0.8999999999999999,0.32994304515883854,0.000499999000499999,C
English to Urdu Dictionary,0.8999999999999999,0.18993114414725254,0.000499999000499999,C
Word Link,0.8999999999999999,0.2999404949420701,0.009999999009999998,C
Hello Stars,0.8999999999999999,0.30994134501432624,0.009999999009999998,A
"Only 30 days in English, the guideline is guaranteed",0.8999999999999999,0.022916947940574948,0.000499999000499999,C
Myanmar 2D/3D,0.8999999999999999,0.03091762799837986,9.999900009999899e-05,C
FINAL FANTASY BRAVE EXVIUS,0.8999999999999999,0.8299855487716455,0.0049999990049999984,A
Looper!,0.8999999999999999,0.6199676972542666,0.000999999000999999,C
Facial Wrinkle Reduction,0.8999999999999999,0.20993284429176481,9.999000009999e-06,C
Partymasters - Fun Idle Game,0.8999999999999999,0.6299685473265227,0.009999999009999998,A
Call Blocker,0.8999999999999999,0.031917713005605475,0.0049999990049999984,C
English To Shona Dictionary,0.8999999999999999,0.03691813804173355,9.999000009999e-06,C
Hey That's Pretty Good!,0.8999999999999999,0.09992349349694725,9.999000009999e-06,C
Animal Jam - Play Wild!,0.8999999999999999,0.579964296965242,0.0049999990049999984,A
Haircut Tutorials/Haircut Videos,0.8999999999999999,0.07092102828740443,9.999000009999e-06,C
Install images with music to make video without Net - 2018,0.8999999999999999,0.25993709465304554,9.999900009999899e-05,C
AlReader -any text book reader,0.8999999999999999,0.05892000820069706,0.0049999990049999984,C
ETERNITY WARRIORS 2,0.8999999999999999,0.05191941315011776,0.0049999990049999984,C
Bulgarian French Dictionary Fr,0.8999999999999999,0.07392128330908128,9.999000009999e-06,C
Crazy Colors: Bubbles Matching,0.8999999999999999,0.01591635288999565,9.999900009999899e-05,C
Children's cartoons (Mithu-Mina-Raju),0.8999999999999999,0.03291779801283109,9.999900009999899e-05,C
Mandala Coloring Book,0.8999999999999999,0.20993284429176481,9.999900009999899e-05,C
Geometry Dash World,0.8999999999999999,0.6299685473265227,0.009999999009999998,A
Diabetes & Diet Tracker,0.8999999999999999,0.18993114414725254,9.99000000999e-07,C
Monument Valley 2,0.8999999999999999,0.32994304515883854,9.999900009999899e-05,C
Earn to Die 2,0.8999999999999999,0.9899991499277438,0.04999999905,A
ibis Paint X,0.8999999999999999,0.30994134501432624,0.009999999009999998,A
Fallout Shelter,0.8999999999999999,0.2499362445807894,0.009999999009999998,C
Clue,0.8999999999999999,0.3499447453033508,9.999900009999899e-05,C
Angry Birds 2,0.8999999999999999,0.5699634468929858,0.0999999991,A
Shoot Bubble - Fruit Splash,0.8999999999999999,0.28993964486981394,0.0049999990049999984,C
"WeatherClear - Ad-free Weather, Minute forecast",0.875,0.037918223048959164,4.9999000049999e-05,C
Avast Mobile Security 2018 - Antivirus & App Lock,0.875,0.25993709465304554,0.0999999991,C
FCB Connect - FC Barcelona,0.875,0.20993284429176481,4.9999000049999e-05,C
My Child from eDziecko.pl,0.875,0.16992944400274027,9.999900009999899e-05,C
X Back - Icon Pack,0.875,0.25993709465304554,9.999000009999e-06,C
Spreaker Podcast Radio,0.875,0.06592060325127636,0.000499999000499999,C
Free Poker Games : Downtown Casino - Texas Holdem,0.875,0.49995749638719295,4.9999000049999e-05,C
Robocar X Ray,0.875,0.9899991499277438,0.000999999000999999,C
X Construction,0.875,0.08492221838856304,9.999900009999899e-05,C
WomanLog Calendar,0.875,0.14992774385822796,0.0049999990049999984,C
Runtastic Mountain Bike GPS Tracker,0.875,0.37994729552011924,0.000999999000999999,C
Cycling - Bike Tracker,0.875,0.03991839306341039,0.000499999000499999,C
Space X: Sky Wars of Air Force,0.875,0.4699549461704245,0.000999999000999999,C
Endress+Hauser Operations,0.875,0.0339178830200567,9.999000009999e-06,C
Last Day on Earth: Survival,0.875,0.8699889490606701,0.009999999009999998,A
Dr. Parker : Parking Simulator,0.875,0.8099838486271332,0.000999999000999999,C
РИА Новости,0.875,0.07992179335243496,0.000999999000999999,C
Walk with Map My Walk,0.875,0.5499617467484736,0.0049999990049999984,A
All Types DP & Status Maker,0.875,0.1399268937859718,9.99000000999e-07,C
Running & Jogging,0.875,0.03891830805618478,0.000499999000499999,C
NoteToDo. Notes. To do list,0.875,0.049919243135666536,0.000999999000999999,C
FINAL FANTASY V,0.875,0.04191856307786162,9.999900009999899e-05,C
Mirk V Launcher Theme,0.875,0.07892170834520934,9.999000009999e-06,C
AE City Jump,0.875,0.2699379447253017,9.999000009999e-06,C
Realtor.com Real Estate: Homes for Sale and Rent,0.875,0.11992519364145952,0.009999999009999998,C
Zillow: Find Houses for Sale & Apartments for Rent,0.875,0.3399438952310947,0.009999999009999998,A
Dr. Cares - Amy's Pet Clinic 🐈 🐕,0.875,0.5999659971097543,9.999900009999899e-05,C
Snapp,0.875,0.2499362445807894,0.000999999000999999,C
AE Bulletins,0.875,0.2999404949420701,9.99000000999e-07,C
Mini Golf King - Multiplayer Game,0.875,1.0,0.0049999990049999984,A
Self Healing,0.875,0.09892340848972163,0.000499999000499999,C
X-VPN - Free Unlimited VPN Proxy,0.875,0.20993284429176481,0.0049999990049999984,C
Guardian Hunter: SuperBrawlRPG,0.875,0.2699379447253017,0.000999999000999999,C
Monitor Your Weight,0.875,0.04291864808508723,0.0049999990049999984,C
Karta GPS - Offline Navigation,0.875,0.5999659971097543,0.000999999000999999,C
Mapy.cz - Cycling & Hiking offline maps,0.875,0.42995154588139994,0.000999999000999999,C
The X-Files: Deep State - Hidden Object Adventure,0.875,0.5299600466039613,0.000499999000499999,C
Dr. Battery - Fast Charger - Super Cleaner 2018,0.875,0.09992349349694725,0.000999999000999999,C
Pocket,0.875,0.11992519364145952,0.009999999009999998,C
Walking for Weight Loss - Walk Tracker,0.875,0.054919668171794604,9.999900009999899e-05,C
Calorie Counter - MyNetDiary,0.875,0.18993114414725254,0.000999999000999999,C
Farming Simulator 18,0.875,0.14992774385822796,9.999900009999899e-05,C
Hero Fighter X,0.875,0.44995324602591225,0.000499999000499999,C
AP Mobile - Breaking News,0.875,0.045918903106764074,0.000999999000999999,C
Mad Skills BMX 2,0.875,0.7999829985548772,0.000999999000999999,C
Ad-free Triangle Solver,0.875,0.23993539450853324,9.999000009999e-06,C
Fertility Friend Ovulation App,0.875,0.07192111329463005,0.000999999000999999,C
Angry Birds Epic RPG,0.875,0.6299685473265227,0.009999999009999998,A
Live Weather & Daily Local Weather Forecast,0.875,0.18993114414725254,0.000999999000999999,C
Math games for kids : times tables training,0.875,0.0829220483741118,9.999000009999e-06,C
MyRadar NOAA Weather Radar Ad Free,0.875,0.25993709465304554,9.999000009999e-06,C
video player for android,0.875,0.1299260437137157,0.009999999009999998,C
Run with Map My Run,0.875,0.5699634468929858,0.0049999990049999984,A
Map My Ride GPS Cycling Riding,0.875,0.5399608966762175,0.000999999000999999,C
"JEFIT Workout Tracker, Weight Lifting, Gym Log App",0.875,0.2699379447253017,0.0049999990049999984,C
DP Battle,0.875,0.02491711795502618,4.999000004999e-06,C
Merge Dragons!,0.875,0.9099923493496948,0.0049999990049999984,A
DO YOU KNOW THE WAY Soundboard,0.875,0.05191941315011776,9.999900009999899e-05,C
Endless Ducker,0.875,0.40994984573688764,0.000499999000499999,C
Dude Perfect,0.875,0.018916607911672493,9.999000009999e-06,C
Weight Loss Running by Verv,0.875,0.5899651470374981,0.000999999000999999,C
HD Movie Video Player,0.875,0.040918468069785933,0.000999999000999999,C
Local Weather Forecast & Visual Widget,0.875,0.060920178215148287,0.000499999000499999,C
New 2018 Weather App & Widget,0.875,0.1999319942195087,0.000499999000499999,C
DP and Status for WhatsApp 2018,0.875,0.0689208582729532,9.999900009999899e-05,C
Freeletics: Personal Trainer & Fitness Workouts,0.875,0.2499362445807894,0.009999999009999998,C
Météociel,0.875,0.21993369436402097,0.000499999000499999,C
Dp For FB,0.875,0.019916692918898107,9.99000000999e-07,C
Disaster Will Strike,0.875,0.44995324602591225,0.000999999000999999,C
DRAGON QUEST VIII,0.875,0.2699379447253017,4.9999000049999e-05,C
Meditate OM,0.875,0.04191856307786162,0.000999999000999999,C
The TK-App - everything under control,0.875,0.1799302940749964,9.999900009999899e-05,C
Chapters: Interactive Stories,0.875,0.9599965997109754,0.000999999000999999,C
Grim Soul: Dark Fantasy Survival,0.875,0.9499957496387192,0.0049999990049999984,A
Mafia City,0.875,0.5599625968207297,0.009999999009999998,A
War Z 2,0.875,0.8699889490606701,0.0049999990049999984,A
Instant Buttons: The Best Soundboard,0.875,0.09192281343914233,0.0049999990049999984,C
CPU-Z,0.875,0.013916182875544423,0.009999999009999998,C
"Pulse Nabd - World News, Urgent",0.875,0.11992519364145952,0.009999999009999998,C
ONScripter Plus (Ad Free),0.875,0.16992944400274027,9.99000000999e-07,C
Whataburger,0.875,0.5599625968207297,0.000499999000499999,C
DRAGON QUEST II,0.875,0.4399523959536561,9.999000009999e-06,C
30 Day Ab Challenge,0.875,0.0759214533235325,0.000499999000499999,C
Opera News - Trending news and videos,0.875,0.08492221838856304,0.009999999009999998,C
Guess The Emoji,0.875,0.22993454443627712,0.0049999990049999984,C
Angry Birds Evolution,0.875,0.8799897991329263,0.009999999009999998,A
Feed Baby - Baby Tracker,0.875,0.1799302940749964,0.000999999000999999,C
Weather & Radar Pro - Ad-Free,0.875,0.25993709465304554,9.999900009999899e-05,C
BaBe Lite - Read Quota Saving News,0.875,0.14992774385822796,0.000999999000999999,C
Recipes for hair and face tried,0.875,0.06492051824405075,0.000499999000499999,C
daily News,0.875,0.25993709465304554,0.000999999000999999,C
Angry Birds POP Bubble Shooter,0.875,0.9899991499277438,0.009999999009999998,A
"PowerDirector Video Editor App: 4K, Slow Mo & More",0.875,0.49995749638719295,0.009999999009999998,A
Barca News - app for Barcelona FC Fans,0.875,0.04491881809953846,9.999000009999e-06,C
Word Crossy - A crossword game,0.875,0.5299600466039613,0.0049999990049999984,A
Super Jim Jump - pixel 3d,0.875,0.1799302940749964,0.000999999000999999,C
"Apartment List: Housing, Apt, and Property Rentals",0.875,0.07492136831630689,0.000999999000999999,C
Video Downloader for FB : Video Download with Link,0.875,0.031917713005605475,9.999900009999899e-05,C
Lost Journey (Dreamsky),0.875,0.28993964486981394,0.000999999000999999,C
Star Wars™: Galaxy of Heroes,0.875,0.6699719476155473,0.009999999009999998,A
J Dark Ice Substratum Theme,0.875,0.32994304515883854,9.999000009999e-06,C
[Substratum] K-Manager for K-Klock,0.875,0.10992434356920339,9.99000000999e-07,C
My Talking Angela,0.875,0.9899991499277438,0.0999999991,A
EA SPORTS UFC®,0.875,0.3699464454478631,0.04999999905,A
C Pattern Programs Free,0.875,0.057919923193471445,9.999900009999899e-05,C
Cooking Fever,0.875,0.8199846986993894,0.0999999991,A
"C Programming - Learn Code, Theory & Discuss",0.875,0.06992094328017881,9.999900009999899e-05,C
Radio K - KUOM,0.875,0.07392128330908128,9.99000000999e-07,C
Miraculous Ladybug & Cat Noir - The Official Game,0.875,0.9899991499277438,0.009999999009999998,A
Garena Free Fire,0.875,0.5299600466039613,0.0999999991,A
CPlus for Craigslist - Officially Licensed,0.875,0.15992859393048411,0.000999999000999999,C
Tunisian Dinar: Exchange rate,0.875,0.037918223048959164,9.999000009999e-06,C
Rider,0.875,0.719976197976828,0.009999999009999998,A
Roll the Ball® - slide puzzle,0.875,0.3499447453033508,0.0999999991,A
Calculator L,0.875,0.02391703294780056,9.999900009999899e-05,C
Ludo Dz,0.875,0.2799387947975578,4.99000000499e-07,C
French to English Speaking - Apprendre l' Anglais,0.875,0.1299260437137157,0.000999999000999999,C
"Mobizen Screen Recorder for LG - Record, Capture",0.875,0.3699464454478631,0.000999999000999999,C
DZ Popup Video Player,0.875,0.04491881809953846,4.999000004999e-06,C
Siyaha Dz,0.875,0.09792332348249601,9.999000009999e-06,C
m.ride - your motorcycle app,0.875,0.15992859393048411,9.999000009999e-06,C
Super Slime Simulator - Satisfying Slime App,0.875,0.3899481455923754,0.000999999000999999,C
Cute Dolphin Keyboard,0.875,0.06392043323682513,9.999000009999e-06,C
Traps n' Gemstones,0.875,0.09092272843191672,9.99000000999e-07,C
Multiple Sclerosis Dx & Mgmt.,0.875,0.5999659971097543,9.999000009999e-06,C
Samsung+,0.875,0.2999404949420701,0.04999999905,C
Tattoodo - Find your next tattoo,0.875,0.1299260437137157,0.000999999000999999,C
Asphalt Xtreme: Rally Racing,0.875,0.3899481455923754,0.009999999009999998,A
ADMIRALTY H-Note,0.875,0.18993114414725254,9.999000009999e-06,C
My Android Device S/W & H/W,0.875,0.02791737297670302,4.9999000049999e-05,C
Bubble Shooter,0.875,0.4599540960981684,0.009999999009999998,A
theScore esports,0.875,0.1399268937859718,0.000499999000499999,C
8 Ball Pool,0.875,0.5199591965317052,0.0999999991,A
Granny,0.875,0.5899651470374981,0.04999999905,A
Sonic Dash,0.875,0.7499787481935964,0.0999999991,A
F-Secure AV Test,0.875,0.002325197641799553,4.9999000049999e-05,C
EC Apps List,0.875,0.01591635288999565,9.9000000099e-08,C
Smash Hit,0.875,0.789982148482621,0.0999999991,A
Gangstar Vegas - mafia game,0.875,0.3199421950865824,0.04999999905,A
"My Handbook : EE, EC, EI, E&T, EEE, EECS",0.875,0.07692153833075811,9.999900009999899e-05,C
Z Ringtones PREMIUM 2018,0.875,0.03591805303450794,0.000499999000499999,C
Block City Wars + skins export,0.875,0.2799387947975578,0.009999999009999998,C
G Cloud Apps Backup Key * root,0.875,0.0018751593885480266,4.999000004999e-06,C
EC Security,0.875,0.2799387947975578,9.99000000999e-07,C
Subway Surfers,0.875,0.7599795982658526,1.0,A
Add-On: Alcatel (h),0.875,0.011916012861093193,4.9999000049999e-05,C
KineMaster – Pro Video Editor,0.875,0.3199421950865824,0.04999999905,A
A41 WatchFace for Android Wear Smart Watch,0.875,0.05691983818624583,4.999000004999e-06,C
ROBLOX,0.875,0.6699719476155473,0.0999999991,A
G-REMOTE,0.875,0.2499362445807894,9.99000000999e-07,C
TNEB Quick Pay Easy,0.875,0.013916182875544423,9.999000009999e-06,C
Geometry Dash Lite,0.875,0.579964296965242,0.0999999991,A
7 Day Food Journal Challenge,0.875,0.1399268937859718,9.999900009999899e-05,C
Dr. Driving,0.875,0.09892340848972163,0.0999999991,C
White Noise Baby,0.875,0.4399523959536561,0.000999999000999999,C
FRONTLINE COMMANDO: D-DAY,0.875,0.1399268937859718,0.009999999009999998,C
Discord - Chat for Gamers,0.875,0.3899481455923754,0.009999999009999998,A
Bed Time Fan - White Noise Sleep Sounds,0.875,0.07492136831630689,0.000499999000499999,C
"Alphabet ""H"" Passcode Lock Screen",0.875,0.029917542991154247,9.9000000099e-08,C
Age of Conquest: N. America,0.875,0.03291779801283109,9.999000009999e-06,C
DX Simulation Belt for Decade henshin,0.875,0.3199421950865824,4.999000004999e-06,C
Fat Burning Workout - Home Weight lose,0.875,0.09392298345359355,9.999900009999899e-05,C
Stupid Zombies,0.875,0.32994304515883854,0.009999999009999998,A
Q-slope,0.875,0.03891830805618478,4.9000000049000004e-08,C
Friendly for Facebook,0.875,0.22993454443627712,0.000999999000999999,C
Super Funny Ringtones 2018 🔔,0.875,0.21993369436402097,9.999900009999899e-05,C
Trivia Crack,0.875,0.9499957496387192,0.0999999991,A
Radarbot Free: Speed Camera Detector & Speedometer,0.875,0.10992434356920339,0.0049999990049999984,C
Blitzer.de,0.875,0.1799302940749964,0.0049999990049999984,C
U.S.A DV Lottery Process,0.875,0.016916437897221262,9.99000000999e-07,C
.R,0.875,0.0019451653390538197,9.999000009999e-06,C
R-TYPE,0.875,0.22993454443627712,9.999900009999899e-05,C
DV 2019 Entry Guide,0.875,0.05091932814289215,9.999000009999e-06,C
auto Call Recorder 2018,0.875,0.06992094328017881,4.9999000049999e-05,C
DV-LOTTERY 2019 REGISTRATION,0.875,0.025917202962251792,9.999000009999e-06,C
Who viewed my fb profile pro★★,0.875,0.04191856307786162,9.999900009999899e-05,C
